name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
202268_110_edited.swc,18019,pyramidal,True,1.0,1.0,1.0,1604,1080,15327
202271_127_edited.swc,47994,pyramidal,True,1.0,1.0,1.0,3051,1557,43385
202272_002_edited.swc,36019,pyramidal,True,1.0,1.0,1.0,0,2117,33901
202272_046_edited.swc,57036,pyramidal,True,1.0,1.0,1.0,1797,1507,53728
202272_047_edited.swc,68275,pyramidal,True,1.0,1.0,1.0,2166,1989,64116
202272_048_edited.swc,59926,pyramidal,True,1.0,1.0,1.0,1991,1172,56762
202272_052_edited.swc,52913,pyramidal,True,1.0,1.0,1.0,0,3221,49691
202272_053_edited.swc,20343,pyramidal,True,1.0,1.0,1.0,0,937,19404
202272_101_edited.swc,38751,pyramidal,True,1.0,1.0,1.0,2405,1730,34615
202273_113_edited.swc,37982,pyramidal,True,1.0,1.0,1.0,1236,653,36092
202273_114_edited.swc,38455,pyramidal,True,1.0,1.0,1.0,1258,943,36252
202274_080_edited.swc,36295,pyramidal,True,1.0,1.0,1.0,1201,1010,34083
202274_082_edited.swc,20246,pyramidal,True,1.0,1.0,1.0,0,2063,18181
202274_087_edited.swc,20785,pyramidal,True,1.0,1.0,1.0,1873,605,18306
202274_088_edited.swc,29505,pyramidal,True,1.0,1.0,1.0,1454,903,27143
202274_091_edited.swc,30819,pyramidal,True,1.0,1.0,1.0,1322,685,28810
202274_093_edited.swc,35235,pyramidal,True,1.0,1.0,1.0,1242,1155,32835
202274_094_edited.swc,58538,pyramidal,True,1.0,1.0,1.0,1415,1287,55834
202274_095_edited.swc,71188,pyramidal,True,1.0,1.0,1.0,2348,1382,67457
202274_096_edited.swc,64438,pyramidal,True,1.0,1.0,1.0,2369,1876,60192
202274_131_edited.swc,6188,pyramidal,True,1.0,1.0,1.0,0,1043,5144
202274_133_edited.swc,6886,pyramidal,True,1.0,1.0,1.0,0,1200,5682
202396_051_edited.swc,44449,pyramidal,True,1.0,1.0,1.0,2047,1235,41106
202396_173_edited.swc,75572,pyramidal,True,0.5842,0.6882,0.9743,2947,1937,70587
202396_181_edited.swc,76039,pyramidal,True,1.0,1.0,1.0,2816,1243,71963
202396_182_edited.swc,29861,pyramidal,True,1.0,1.0,1.0,1908,611,27338
202396_184_edited.swc,45900,pyramidal,True,1.0,1.0,1.0,1699,753,43440
202399_022_edited.swc,51007,pyramidal,True,1.0,1.0,1.0,3336,2115,45544
202399_038_edited.swc,15383,pyramidal,True,0.543,0.6573,0.9564,671,569,14138
202400_001_edited.swc,78128,pyramidal,True,1.0,1.0,1.0,2160,2505,73445
202400_013_edited.swc,56193,pyramidal,True,1.0,1.0,1.0,2611,1150,52429
202400_014_edited.swc,38881,pyramidal,True,1.0,1.0,1.0,1446,864,36559
202400_018_edited.swc,74049,pyramidal,True,1.0,1.0,1.0,2879,1266,69879
202400_019_edited.swc,60980,pyramidal,True,1.0,1.0,1.0,2287,1129,57544
202400_027_edited.swc,47860,pyramidal,True,1.0,1.0,1.0,2502,940,44410
202400_033_edited.swc,66082,pyramidal,True,1.0,1.0,1.0,2596,1351,62123
202401_029_edited.swc,21459,pyramidal,True,1.0,1.0,1.0,2842,5062,13548
202401_067_edited.swc,10877,pyramidal,True,1.0,1.0,1.0,2016,1213,7646
202401_143_edited.swc,84069,pyramidal,True,1.0,1.0,1.0,0,3310,80758
202401_144_edited.swc,50041,pyramidal,True,1.0,1.0,1.0,3634,1443,44963
202401_204_edited.swc,98473,pyramidal,True,1.0,1.0,1.0,3694,1746,93031
202401_205_edited.swc,68475,pyramidal,True,1.0,1.0,1.0,3714,2689,61969
202404_109_edited.swc,87414,pyramidal,True,1.0,1.0,1.0,0,3940,83473
202405_002_edited.swc,63526,pyramidal,True,1.0,1.0,1.0,2847,2134,58543
202405_003_edited.swc,47726,pyramidal,True,1.0,1.0,1.0,3542,1576,42606
202405_005_edited.swc,41716,pyramidal,True,1.0,1.0,1.0,3297,2590,35827
202413_051_edited.swc,20579,pyramidal,True,1.0,1.0,1.0,1414,1487,17675
202413_054_edited.swc,53539,pyramidal,True,1.0,1.0,1.0,2082,1811,49643
202413_061_edited.swc,77986,pyramidal,True,1.0,1.0,1.0,1666,1981,74338
202413_097_edited.swc,21200,pyramidal,True,1.0,1.0,1.0,0,1371,19828
202414_008_edited.swc,81211,pyramidal,True,1.0,1.0,1.0,3017,1904,76287
202414_046_edited.swc,59805,pyramidal,True,1.0,1.0,1.0,3720,1248,54836
202414_051_edited.swc,54375,pyramidal,True,1.0,1.0,1.0,2615,1459,50300
202414_054_edited.swc,62030,pyramidal,True,1.0,1.0,1.0,3196,1651,57182
202414_055_edited.swc,35822,pyramidal,True,1.0,1.0,1.0,1634,1038,33149
202414_533_edited.swc,90455,pyramidal,True,1.0,1.0,1.0,3224,1410,85820
202414_539_edited.swc,86123,pyramidal,True,1.0,1.0,1.0,3910,2197,80015
202414_545_edited.swc,64978,pyramidal,True,1.0,1.0,1.0,2123,1333,61520
202415_035_edited.swc,39108,pyramidal,True,1.0,1.0,1.0,1377,1319,36409
202417_001_edited.swc,29195,pyramidal,True,1.0,1.0,1.0,0,2502,26692
202417_008_edited.swc,32128,pyramidal,True,1.0,1.0,1.0,1675,1121,29331
202417_047_edited.swc,12723,pyramidal,True,1.0,1.0,1.0,0,1020,11702
202418_002_edited.swc,48928,pyramidal,True,0.5876,0.6907,0.9836,804,1293,46829
202418_003_edited.swc,19499,pyramidal,True,1.0,1.0,1.0,0,2069,17425
202418_007_edited.swc,43999,pyramidal,True,1.0,1.0,1.0,1673,731,41594
202418_009_edited.swc,9483,pyramidal,True,1.0,1.0,1.0,0,2623,6858
202418_010_edited.swc,49583,pyramidal,True,1.0,1.0,1.0,2423,1218,45941
202418_011_edited.swc,29403,pyramidal,True,1.0,1.0,1.0,2347,1215,25840
202418_019_edited.swc,78146,pyramidal,True,1.0,1.0,1.0,0,2213,75932
202426_053_edited.swc,61653,pyramidal,True,1.0,1.0,1.0,2823,1511,57318
202426_055_edited.swc,104139,pyramidal,True,1.0,1.0,1.0,3414,2700,98024
202426_057_edited.swc,59871,pyramidal,True,0.3223,0.2417,0.9358,2370,1468,55992
202426_058_edited.swc,60142,pyramidal,True,1.0,1.0,1.0,2731,1736,55674
202426_098_edited.swc,45169,pyramidal,True,1.0,1.0,1.0,1694,1758,41716
202426_101_edited.swc,43885,pyramidal,True,1.0,1.0,1.0,3312,1007,39565
202426_102_edited.swc,27671,pyramidal,True,0.532,0.649,0.9441,1546,1140,24984
202426_108_edited.swc,24856,pyramidal,True,1.0,1.0,1.0,2037,774,22043
202426_143_edited.swc,53745,pyramidal,True,1.0,1.0,1.0,2797,1239,49708
202426_144_edited.swc,61330,pyramidal,True,0.3198,0.2398,0.9218,2925,1865,56462
